,amzn,fb,googl,msft,avg,msft_above_daily_avg,amzn_above_daily_avg,googl_above_daily_avg,fb_above_daily_avg
2014-05-12,302.86,59.83,538.43,39.97,235.27249999999998,False,True,True,False
2014-05-13,304.64,59.83,541.54,40.42,236.6075,False,True,True,False
2014-05-14,297.62,59.23,534.41,40.24,232.875,False,True,True,False
2014-05-15,295.19,57.919,529.12,39.6,230.45725000000002,False,True,True,False
2014-05-16,297.7,58.0199,528.3,39.83,230.962475,False,True,True,False
2014-05-17,,,,,,False,False,False,False
2014-05-18,,,,,,False,False,False,False
2014-05-19,296.755,59.21,538.83,39.75,233.63625000000002,False,True,True,False
2014-05-20,301.19,58.56,540.39,39.68,234.95499999999998,False,True,True,False
2014-05-21,305.01,60.49,549.7,40.35,238.88750000000002,False,True,True,False
2014-05-22,304.91,60.52,555.45,40.1,240.24500000000003,False,True,True,False
2014-05-23,312.24,61.351000000000006,563.8,40.12,244.37775,False,True,True,False
2014-05-24,,,,,,False,False,False,False
2014-05-25,,,,,,False,False,False,False
2014-05-26,,,,,,False,False,False,False
2014-05-27,310.82,63.48,574.87,40.19,247.34000000000003,False,True,True,False
2014-05-28,310.16,63.51,570.45,40.01,246.03250000000003,False,True,True,False
2014-05-29,313.78,63.83,570.56,40.34,247.12749999999997,False,True,True,False
2014-05-30,312.55,63.3,571.65,40.94,247.11,False,True,True,False
2014-05-31,,,,,,False,False,False,False
2014-06-01,,,,,,False,False,False,False
2014-06-02,308.84,63.08,564.34,40.79,244.2625,False,True,True,False
2014-06-03,307.19,62.87,554.51,40.29,241.21499999999997,False,True,True,False
2014-06-04,306.78,63.34,553.76,40.32,241.05,False,True,True,False
2014-06-05,323.57,63.18600000000001,564.93,41.21,248.224,False,True,True,False
2014-06-06,329.67,62.5,566.03,41.48,249.92000000000002,False,True,True,False
2014-06-07,,,,,,False,False,False,False
2014-06-08,,,,,,False,False,False,False
2014-06-09,327.5,62.88,570.73,41.27,250.595,False,True,True,False
2014-06-10,332.41,65.77,568.3,41.11,251.8975,False,True,True,False
2014-06-11,335.2,65.781,567.5,40.86,252.33525,False,True,True,False
2014-06-12,325.91,64.2901,559.5,40.58,247.57002500000002,False,True,True,False
2014-06-13,326.27,64.5,560.35,41.23,248.0875,False,True,True,False
2014-06-14,,,,,,False,False,False,False
2014-06-15,,,,,,False,False,False,False
2014-06-16,327.62,64.19,552.3,41.5,246.40249999999997,False,True,True,False
2014-06-17,325.62,64.4,550.615,41.68,245.57874999999999,False,True,True,False
2014-06-18,334.38,65.6,560.66,41.65,250.5725,False,True,True,False
2014-06-19,327.0,64.3415,564.99,41.51,249.460375,False,True,True,False
2014-06-20,324.2,64.5,566.52,41.68,249.225,False,True,True,False
2014-06-21,,,,,,False,False,False,False
2014-06-22,,,,,,False,False,False,False
2014-06-23,327.24,65.37,574.29,41.99,252.2225,False,True,True,False
2014-06-24,324.16,65.72,572.54,41.745,251.04125,False,True,True,False
2014-06-25,327.44,67.44,585.93,42.03,255.70999999999998,False,True,True,False
2014-06-26,325.69,67.13,584.77,41.72,254.8275,False,True,True,False
2014-06-27,324.57,67.6,585.69,42.25,255.0275,False,True,True,False
2014-06-28,,,,,,False,False,False,False
2014-06-29,,,,,,False,False,False,False
2014-06-30,324.78,67.29,584.67,41.7,254.61,False,True,True,False
2014-07-01,332.39,68.06,591.49,41.87,258.4525,False,True,True,False
2014-07-02,332.85,66.45,590.78,41.9,257.995,False,True,True,False
2014-07-03,337.49199999999996,66.29,593.08,41.8,259.6655,False,True,True,False
2014-07-04,,,,,,False,False,False,False
2014-07-05,,,,,,False,False,False,False
2014-07-06,,,,,,False,False,False,False
2014-07-07,333.55,65.29,590.76,41.99,257.8975,False,True,True,False
2014-07-08,323.81,62.76,578.4,41.78,251.6875,False,True,True,False
2014-07-09,329.97,64.97,583.36,41.67,254.9925,False,True,True,False
2014-07-10,327.92,64.8725,580.04,41.685,253.62937499999998,False,True,True,False
2014-07-11,346.2,66.34,586.65,42.09,260.32,False,True,True,False
2014-07-12,,,,,,False,False,False,False
2014-07-13,,,,,,False,False,False,False
2014-07-14,355.32,67.9,594.26,42.14,264.90500000000003,False,True,True,False
2014-07-15,354.44,67.165,593.06,42.45,264.27875,False,True,True,False
2014-07-16,355.9,67.66,590.62,44.08,264.565,False,True,True,False
2014-07-17,352.454,66.4099,580.82,44.53,261.053475,False,True,True,False
2014-07-18,358.66,68.4199,605.11,44.69,269.21997500000003,False,True,True,False
2014-07-19,,,,,,False,False,False,False
2014-07-20,,,,,,False,False,False,False
2014-07-21,359.76,69.4,598.44,44.835,268.10875,False,True,True,False
2014-07-22,360.84,69.27,603.57,44.83,269.6275,False,True,True,False
2014-07-23,358.14,71.29,605.19,44.87,269.8725,False,True,True,False
2014-07-24,358.61,74.98,603.01,44.4,270.25,False,True,True,False
2014-07-25,324.01,75.19,598.08,44.5,260.445,False,True,True,False
2014-07-26,,,,,,False,False,False,False
2014-07-27,,,,,,False,False,False,False
2014-07-28,320.41,74.92,599.02,43.97,259.58,False,True,True,False
2014-07-29,320.0,73.71,593.95,43.885,257.88625,False,True,True,False
2014-07-30,322.51,74.67699999999999,595.44,43.5785,259.051375,False,True,True,False
2014-07-31,312.99,72.65,579.55,43.16,252.08749999999998,False,True,True,False
2014-08-01,307.06,72.36,573.6,42.86,248.97,False,True,True,False
2014-08-02,,,,,,False,False,False,False
2014-08-03,,,,,,False,False,False,False
2014-08-04,313.65,73.51,582.27,43.37,253.2,False,True,True,False
2014-08-05,312.32,72.69,573.14,43.08,250.3075,False,True,True,False
2014-08-06,313.89,72.47,574.49,42.74,250.8975,False,True,True,False
2014-08-07,311.45,73.17,571.81,43.23,249.915,False,True,True,False
2014-08-08,316.8,73.06,577.94,43.2,252.75000000000003,False,True,True,False
2014-08-09,,,,,,False,False,False,False
2014-08-10,,,,,,False,False,False,False
2014-08-11,318.33,73.44,577.25,43.2,253.055,False,True,True,False
2014-08-12,319.32,72.83,572.12,43.52,251.9475,False,True,True,False
2014-08-13,326.28,73.77,584.56,44.08,257.17249999999996,False,True,True,False
2014-08-14,333.21,74.296,584.65,44.27,259.1065,False,True,True,False
2014-08-15,333.63,73.63,583.71,44.79,258.94,False,True,True,False
2014-08-16,,,,,,False,False,False,False
2014-08-17,,,,,,False,False,False,False
2014-08-18,334.53,74.59,592.7,45.11,261.7325,False,True,True,False
2014-08-19,335.13,75.29,597.11,45.33,263.215,False,True,True,False
2014-08-20,335.78,74.81,595.41,44.95,262.7375,False,True,True,False
2014-08-21,332.91,74.57,592.42,45.22,261.28,False,True,True,False
2014-08-22,331.59,74.57,592.54,45.15,260.9625,False,True,True,False
2014-08-23,,,,,,False,False,False,False
2014-08-24,,,,,,False,False,False,False
2014-08-25,334.02,75.02,590.57,45.17,261.195,False,True,True,False
2014-08-26,341.83,75.9601,588.12,45.005,262.72877500000004,False,True,True,False
2014-08-27,343.18,74.63,583.0,44.87,261.41999999999996,False,True,True,False
2014-08-28,340.02,73.855,580.32,44.88,259.76875,False,True,True,False
2014-08-29,339.04,74.82,582.36,45.43,260.4125,False,True,True,False
2014-08-30,,,,,,False,False,False,False
2014-08-31,,,,,,False,False,False,False
2014-09-01,,,,,,False,False,False,False
2014-09-02,342.38,76.68,588.63,45.09,263.195,False,True,True,False
2014-09-03,339.0,75.83,589.52,44.96,262.3275,False,True,True,False
2014-09-04,345.95,75.95,593.14,45.26,265.075,False,True,True,False
2014-09-05,346.38,77.26,597.78,45.91,266.8325,False,True,True,False
2014-09-06,,,,,,False,False,False,False
2014-09-07,,,,,,False,False,False,False
2014-09-08,342.34,77.89,601.63,46.47,267.0825,False,True,True,False
2014-09-09,329.75,76.67,591.97,46.76,261.2875,False,True,True,False
2014-09-10,331.33,77.43,593.42,46.84,262.255,False,True,True,False
2014-09-11,330.52,77.92,591.11,47.0,261.6375,False,True,True,False
2014-09-12,331.19,77.48,584.9,46.695,260.06624999999997,False,True,True,False
2014-09-13,,,,,,False,False,False,False
2014-09-14,,,,,,False,False,False,False
2014-09-15,323.89,74.58,581.64,46.24,256.5875,False,True,True,False
2014-09-16,327.76,76.08,588.78,46.76,259.84499999999997,False,True,True,False
2014-09-17,324.0,76.43,593.29,46.52,260.06,False,True,True,False
2014-09-18,325.0,77.0,597.27,46.68,261.4875,False,True,True,False
2014-09-19,331.32,77.91,605.4,47.52,265.5375,False,True,True,False
2014-09-20,,,,,,False,False,False,False
2014-09-21,,,,,,False,False,False,False
2014-09-22,324.5,76.8,597.27,47.06,261.40749999999997,False,True,True,False
2014-09-23,323.63,78.29,591.18,46.56,259.91499999999996,False,True,True,False
2014-09-24,328.21,78.535,598.42,47.08,263.06125,False,True,True,False
2014-09-25,321.93,77.22,585.25,46.04,257.61,False,True,True,False
2014-09-26,323.21,78.79,587.9,46.41,259.0775,False,True,True,False
2014-09-27,,,,,,False,False,False,False
2014-09-28,,,,,,False,False,False,False
2014-09-29,321.82,79.0,587.81,46.44,258.7675,False,True,True,False
2014-09-30,322.44,79.04,588.41,46.36,259.0625,False,True,True,False
2014-10-01,317.46,76.55,579.63,45.9,254.885,False,True,True,False
2014-10-02,318.41,77.08,580.88,45.76,255.5325,False,True,True,False
2014-10-03,322.74,77.44,586.25,46.09,258.13,False,True,True,False
2014-10-04,,,,,,False,False,False,False
2014-10-05,,,,,,False,False,False,False
2014-10-06,322.2,77.555,587.78,46.09,258.40625,False,True,True,False
2014-10-07,316.98,76.29,574.1,45.53,253.22500000000002,False,True,True,False
2014-10-08,322.7,77.52,583.74,46.78,257.685,False,True,True,False
2014-10-09,315.37,75.91,570.81,45.85,251.98499999999999,False,True,True,False
2014-10-10,311.39,72.91,555.19,44.03,245.88,False,True,True,False
2014-10-11,,,,,,False,False,False,False
2014-10-12,,,,,,False,False,False,False
2014-10-13,306.45,72.99,544.75,43.65,241.96,False,True,True,False
2014-10-14,308.31,73.59,548.69,43.73,243.58,False,True,True,False
2014-10-15,305.97,73.21,540.73,43.22,240.78250000000003,False,True,True,False
2014-10-16,302.86,72.63,536.92,42.74,238.7875,False,True,True,False
2014-10-17,303.64,75.95,522.97,43.63,236.54749999999999,False,True,True,False
2014-10-18,,,,,,False,False,False,False
2014-10-19,,,,,,False,False,False,False
2014-10-20,306.21,76.95,532.38,44.08,239.905,False,True,True,False
2014-10-21,315.33,78.69,538.03,44.88,244.2325,False,True,True,False
2014-10-22,312.97,78.37,542.69,44.38,244.60250000000002,False,True,True,False
2014-10-23,313.18,80.04,553.65,45.02,247.9725,False,True,True,False
2014-10-24,287.06,80.67,548.9,46.13,240.69,False,True,True,False
2014-10-25,,,,,,False,False,False,False
2014-10-26,,,,,,False,False,False,False
2014-10-27,289.97,80.28,549.88,45.91,241.51,False,True,True,False
2014-10-28,295.59,80.77,558.94,46.49,245.4475,False,True,True,False
2014-10-29,294.12,75.86,558.45,46.62,243.76250000000002,False,True,True,False
2014-10-30,299.07,74.11,560.27,46.05,244.875,False,True,True,False
2014-10-31,305.46,74.99,567.87,46.95,248.8175,False,True,True,False
2014-11-01,,,,,,False,False,False,False
2014-11-02,,,,,,False,False,False,False
2014-11-03,305.72,73.88,563.77,47.44,247.7025,False,True,True,False
2014-11-04,302.81,75.76,564.19,47.57,247.5825,False,True,True,False
2014-11-05,296.52,74.83,555.95,47.86,243.79,False,True,True,False
2014-11-06,296.64,75.26,551.69,48.7,243.07250000000002,False,True,True,False
2014-11-07,299.86,75.6,551.82,48.68,243.99,False,True,True,False
2014-11-08,,,,,,False,False,False,False
2014-11-09,,,,,,False,False,False,False
2014-11-10,305.11,75.0,558.23,48.89,246.8075,False,True,True,False
2014-11-11,312.01,74.61,561.29,48.87,249.195,False,True,True,False
2014-11-12,311.51,74.72,558.25,48.78,248.315,False,True,True,False
2014-11-13,316.48,74.25,556.44,49.61,249.19500000000002,False,True,True,False
2014-11-14,327.82,74.88,555.19,49.58,251.86750000000004,False,True,True,False
2014-11-15,,,,,,False,False,False,False
2014-11-16,,,,,,False,False,False,False
2014-11-17,323.05,74.24,546.64,49.46,248.34750000000003,False,True,True,False
2014-11-18,324.93,74.34,544.51,48.74,248.13,False,True,True,False
2014-11-19,326.54,73.33,547.2,48.22,248.82250000000002,False,True,True,False
2014-11-20,330.54,73.6,543.76,48.7,249.15,False,True,True,False
2014-11-21,332.63,73.75,545.89,47.98,250.0625,False,True,True,False
2014-11-22,,,,,,False,False,False,False
2014-11-23,,,,,,False,False,False,False
2014-11-24,335.64,74.01,547.48,47.59,251.18,False,True,True,False
2014-11-25,335.04,75.63,549.23,47.47,251.84250000000003,False,True,True,False
2014-11-26,333.57,77.62,547.73,47.75,251.66750000000002,False,True,True,False
2014-11-27,,,,,,False,False,False,False
2014-11-28,338.64,77.7,549.08,47.81,253.3075,False,True,True,False
2014-11-29,,,,,,False,False,False,False
2014-11-30,,,,,,False,False,False,False
2014-12-01,326.0,75.1,539.65,48.62,247.3425,False,True,True,False
2014-12-02,326.31,75.46,538.59,48.46,247.205,False,True,True,False
2014-12-03,316.5,74.88,536.97,48.08,244.10750000000002,False,True,True,False
2014-12-04,316.93,75.24,542.58,48.84,245.8975,False,True,True,False
2014-12-05,312.63,76.36,528.08,48.42,241.3725,False,True,True,False
2014-12-06,,,,,,False,False,False,False
2014-12-07,,,,,,False,False,False,False
2014-12-08,306.64,76.52,530.73,47.695,240.39625,False,True,True,False
2014-12-09,312.5,76.84,536.11,47.59,243.26000000000002,False,True,True,False
2014-12-10,305.84,76.18,528.04,46.9,239.23999999999998,False,True,True,False
2014-12-11,307.36,77.73,532.11,47.17,241.0925,False,True,True,False
2014-12-12,307.32,77.83,521.51,46.95,238.4025,False,True,True,False
2014-12-13,,,,,,False,False,False,False
2014-12-14,,,,,,False,False,False,False
2014-12-15,306.07,76.99,515.84,46.67,236.3925,False,True,True,False
2014-12-16,295.06,74.69,498.16,45.16,228.2675,False,True,True,False
2014-12-17,298.88,76.11,506.45,45.74,231.79500000000002,False,True,True,False
2014-12-18,297.73,78.4,514.62,47.52,234.5675,False,True,True,False
2014-12-19,299.9,79.88,520.04,47.66,236.86999999999998,False,True,True,False
2014-12-20,,,,,,False,False,False,False
2014-12-21,,,,,,False,False,False,False
2014-12-22,306.54,81.45,532.3,47.98,242.0675,False,True,True,False
2014-12-23,306.285,80.61,538.77,48.45,243.52875,False,True,True,False
2014-12-24,303.03,80.77,536.93,48.14,242.21749999999997,False,True,True,False
2014-12-25,,,,,,False,False,False,False
2014-12-26,309.09,80.775,541.52,47.88,244.81625,False,True,True,False
2014-12-27,,,,,,False,False,False,False
2014-12-28,,,,,,False,False,False,False
2014-12-29,312.04,80.02,537.31,47.45,244.20499999999998,False,True,True,False
2014-12-30,310.3,79.22,535.28,47.02,242.95499999999998,False,True,True,False
2014-12-31,310.35,78.02,530.66,46.45,241.37,False,True,True,False
2015-01-01,,,,,,False,False,False,False
2015-01-02,308.52,78.45,529.55,46.76,240.82,False,True,True,False
2015-01-03,,,,,,False,False,False,False
2015-01-04,,,,,,False,False,False,False
2015-01-05,302.19,77.19,519.46,46.325,236.29125000000002,False,True,True,False
2015-01-06,295.29,76.15,506.64,45.65,230.9325,False,True,True,False
2015-01-07,298.42,76.15,505.15,46.23,231.4875,False,True,True,False
2015-01-08,300.46,78.175,506.91,47.59,233.28375000000003,False,True,True,False
2015-01-09,296.93,77.74,500.72,47.19,230.64500000000004,False,True,True,False
2015-01-10,,,,,,False,False,False,False
2015-01-11,,,,,,False,False,False,False
2015-01-12,291.41,76.72,497.06,46.6,227.94750000000002,False,True,True,False
2015-01-13,294.74,76.45,501.8,46.355,229.83625,False,True,True,False
2015-01-14,293.27,76.28,505.93,45.955,230.35875000000001,False,True,True,False
2015-01-15,286.95,74.05,504.01,45.48,227.6225,False,True,True,False
2015-01-16,290.74,75.18,510.455,46.24,230.65375,False,True,True,False
2015-01-17,,,,,,False,False,False,False
2015-01-18,,,,,,False,False,False,False
2015-01-19,,,,,,False,False,False,False
2015-01-20,289.44,76.24,509.94,46.39,230.5025,False,True,True,False
2015-01-21,297.25,76.74,520.39,45.92,235.075,False,True,True,False
2015-01-22,310.32,77.65,537.3,47.13,243.1,False,True,True,False
2015-01-23,312.39,77.83,541.95,47.18,244.8375,False,True,True,False
2015-01-24,,,,,,False,False,False,False
2015-01-25,,,,,,False,False,False,False
2015-01-26,309.66,77.495,536.72,47.01,242.72125,False,True,True,False
2015-01-27,306.75,75.78,521.19,42.66,236.595,False,True,True,False
2015-01-28,303.91,76.24,512.43,41.19,233.4425,False,True,True,False
2015-01-29,311.78,78.0,513.23,42.01,236.255,False,True,True,False
2015-01-30,354.53,75.91,537.55,40.4,252.09749999999997,False,True,True,False
2015-01-31,,,,,,False,False,False,False
2015-02-01,,,,,,False,False,False,False
2015-02-02,364.47,74.99,532.2,41.28,253.235,False,True,True,False
2015-02-03,363.55,75.4,533.3,41.6,253.4625,False,True,True,False
2015-02-04,364.75,75.63,526.1,41.84,252.08,False,True,True,False
2015-02-05,373.89,75.615,529.83,42.45,255.44625000000002,False,True,True,False
2015-02-06,374.28,74.47,533.875,42.41,256.25875,False,True,True,False
2015-02-07,,,,,,False,False,False,False
2015-02-08,,,,,,False,False,False,False
2015-02-09,370.56,74.44,529.28,42.36,254.16,False,True,True,False
2015-02-10,372.995,75.19,540.16,42.6,257.73625,False,True,True,False
2015-02-11,375.14,76.51,538.0,42.38,258.0075,False,True,True,False
2015-02-12,377.17,76.23,546.01,43.09,260.625,False,True,True,False
2015-02-13,381.83,75.74,551.16,43.87,263.15,False,True,True,False
2015-02-14,,,,,,False,False,False,False
2015-02-15,,,,,,False,False,False,False
2015-02-16,,,,,,False,False,False,False
2015-02-17,375.43,75.6,545.01,43.58,259.905,False,True,True,False
2015-02-18,373.37,76.71,542.65,43.53,259.065,False,True,True,False
2015-02-19,378.995,79.42,546.45,43.5,262.09125,False,True,True,False
2015-02-20,383.66,79.895,541.8,43.855,262.3025,False,True,True,False
2015-02-21,,,,,,False,False,False,False
2015-02-22,,,,,,False,False,False,False
2015-02-23,380.14,78.84,535.0,44.15,259.5325,False,True,True,False
2015-02-24,378.59,78.45,538.65,44.09,259.945,False,True,True,False
